filing_date,company_name,ticker,insider_name,job_title,trade_type,price,quantity_traded,final_shares_owned,change_in_shares_owned,value_of_shares_traded
2007-02-13,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,50.42,-10000.0,318891.05,-3.1358672499588813,-504200.0
2007-02-13,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,50.42,-10000.0,318891.05,-3.1358672499588813,-504200.0
2007-04-24,J P MORGAN CHASE & CO,JPM,BLACK STEVEN D,Managing Director,S,52.22,-150000.0,692017.09,-21.67576526180878,-7833000.0
2007-04-30,J P MORGAN CHASE & CO,JPM,Rauchenberger Louis,Corporate Controller,S,52.21,-4305.0,67609.0,-6.367495451788963,-224764.05000000002
2007-05-15,J P MORGAN CHASE & CO,JPM,Maclin Samuel Todd,Executive Vice President,S,52.21,-10000.0,250574.27,-3.990832737934346,-522100.0
2007-05-15,J P MORGAN CHASE & CO,JPM,DREW INA R,Chief Investment Officer,S,51.93,-82326.0,736855.21,-11.172615580746182,-4275189.18
2007-05-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,51.84,-20630.0,429925.0,-4.798511368261906,-1069459.2000000002
2007-05-15,J P MORGAN CHASE & CO,JPM,SREDNICKI RICHARD J,Executive Vice President,S,52.09,-10000.0,197319.52,-5.067922322130117,-520900.00000000006
2008-01-25,J P MORGAN CHASE & CO,JPM,WINTERS WILLIAM T,Managing Director,S,44.45,-14500.0,1349299.73,-1.0746315053364754,-644525.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.98,-200.0,432560.0,-0.04623636027371925,-8796.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.72,-400.0,426560.0,-0.0937734433608402,-17488.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,42.51,-3200.0,406860.0,-0.7865113306788576,-136032.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.4,-14000.0,410060.0,-3.4141345168999657,-607600.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.0,-600.0,424060.0,-0.14148941187567796,-26400.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.07,-500.0,424660.0,-0.1177412518249894,-22035.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,42.5,-10800.0,396060.0,-2.7268595667323132,-459000.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.79,-500.0,425660.0,-0.11746464314241413,-21895.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.04,-300.0,430260.0,-0.06972528238739367,-13212.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.02,-200.0,431160.0,-0.04638649225345579,-8804.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.73,-200.0,431360.0,-0.04636498516320475,-8746.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.76,-200.0,431560.0,-0.04634349800722959,-8752.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.87,-200.0,431960.0,-0.04630058338735068,-8774.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.07,-200.0,432160.0,-0.04627915586819697,-8814.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.06,-200.0,432360.0,-0.04625774817281895,-8812.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.82,-200.0,432760.0,-0.04621499214345134,-8764.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.83,-400.0,426160.0,-0.09386146048432514,-17532.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.86,-400.0,428160.0,-0.09342301943198804,-17544.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.95,-200.0,431760.0,-0.04632203075782842,-8790.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.99,-300.0,430560.0,-0.06967670011148272,-13197.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.78,-200.0,433160.0,-0.0461723150798781,-8756.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.84,-500.0,425160.0,-0.11760278483394487,-21920.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.91,-200.0,432960.0,-0.046193643754619367,-8782.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.1,-100.0,433360.0,-0.0230755030459664,-4410.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.7,-100.0,433460.0,-0.023070179485996403,-4370.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.67,-100.0,433660.0,-0.023059539731586958,-4367.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.01,-100.0,433760.0,-0.023054223533751382,-4401.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.04,-100.0,433860.0,-0.023048909786567096,-4404.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.09,-100.0,433960.0,-0.02304359848833994,-4409.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.74,-100.0,433560.0,-0.023064858381769537,-4374.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.81,-400.0,427360.0,-0.09359790340696368,-17524.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.71,-300.0,430860.0,-0.06962818548948616,-13113.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.77,-400.0,426960.0,-0.0936855911560802,-17508.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.85,-300.0,429660.0,-0.06982265046781176,-13155.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.75,-300.0,429360.0,-0.0698714365567356,-13125.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.05,-300.0,429960.0,-0.06977393245883338,-13215.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.8,-400.0,428560.0,-0.09333582228859437,-17520.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,43.92,-400.0,427760.0,-0.09351037965214139,-17568.0
2008-02-15,J P MORGAN CHASE & CO,JPM,STALEY JAMES E,Managing Director,S,44.06,-400.0,428960.0,-0.09324878776575904,-17624.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.29,-4000.0,416711.52,-0.9598966690433707,-181160.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.24,-6000.0,410711.52,-1.4608794026522556,-271440.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.28,-700.0,426911.52,-0.16396840263293902,-31696.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.24,-6000.0,410711.52,-1.4608794026522556,-271440.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.25,-2000.0,423911.52,-0.47179656735915076,-90500.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.23,-8100.0,402611.52,-2.0118649362045082,-366363.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.28,-700.0,426911.52,-0.16396840263293902,-31696.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.26,-1000.0,425911.52,-0.2347905499245477,-45260.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.29,-4000.0,416711.52,-0.9598966690433707,-181160.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.26,-1000.0,425911.52,-0.2347905499245477,-45260.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.27,-3200.0,420711.52,-0.7606162056128152,-144864.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.27,-3200.0,420711.52,-0.7606162056128152,-144864.0
2008-04-21,J P MORGAN CHASE & CO,JPM,MILLER HEIDI,Executive Vice President,S,45.25,-2000.0,423911.52,-0.47179656735915076,-90500.0
